unit_id,district
25201,8
25202,6
25203,8
25204,6
25206,3
25207,3
25208,3
25209,6
25210,3
25211,6
25212,8
25213,6
25214,8
25383,6
25384,6
25425,6
25441,6
25442,6
25443,6
26101,5
26102,1
26103,5
26104,1
26105,7
26106,1
26107,1
26108,5
26109,7
26110,7
26111,2
26201,0
26202,0
26203,0
26204,4
26205,0
26206,0
26207,4
26208,2
26209,2
26210,2
26211,4
26212,0
26213,0
26214,4
26303,2
26322,4
26343,4
26344,4
26364,4
26365,4
26366,4
26367,4
26407,0
26463,0
26465,0
