origin,25201,25202,25203,25204,25206,25207,25208,25209,25210,25211,25212,25213,25214,25383,25384,25425,25441,25442,25443,26101,26102,26103,26104,26105,26106,26107,26108,26109,26110,26111,26201,26202,26203,26204,26205,26206,26207,26208,26209,26210,26211,26212,26213,26214,26303,26322,26343,26344,26364,26365,26366,26367,26407,26463,26465
25201,100676.0,947.0,172.0,863.0,14105.0,3417.0,3698.0,1241.0,1786.0,917.0,1278.0,600.0,114.0,90.0,256.0,77.0,21.0,21.0,20.0,1325.0,1588.0,2774.0,3944.0,1473.0,5043.0,3416.0,1416.0,2809.0,3585.0,529.0,26.0,18.0,11.0,876.0,6.0,159.0,198.0,301.0,688.0,107.0,332.0,6.0,104.0,56.0,78.0,314.0,9.0,108.0,1.0,7.0,40.0,2.0,4.0,0.0,2.0
25202,1145.0,41338.0,2365.0,1516.0,810.0,342.0,278.0,138.0,472.0,117.0,17.0,3493.0,1955.0,220.0,221.0,1851.0,880.0,990.0,2059.0,117.0,102.0,102.0,197.0,72.0,244.0,161.0,111.0,135.0,143.0,19.0,2.0,3.0,1.0,34.0,2.0,3.0,5.0,14.0,32.0,10.0,35.0,0.0,12.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
25203,607.0,3581.0,50582.0,266.0,278.0,138.0,78.0,32.0,81.0,14.0,302.0,469.0,4560.0,26.0,29.0,107.0,43.0,72.0,156.0,110.0,46.0,66.0,89.0,46.0,131.0,57.0,70.0,74.0,96.0,9.0,1.0,2.0,0.0,11.0,0.0,7.0,2.0,7.0,4.0,0.0,15.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25204,1524.0,1721.0,195.0,22124.0,1453.0,1237.0,809.0,625.0,2697.0,729.0,16.0,4640.0,130.0,772.0,1941.0,543.0,80.0,57.0,65.0,121.0,100.0,121.0,222.0,85.0,289.0,214.0,124.0,149.0,162.0,22.0,1.0,4.0,7.0,39.0,0.0,9.0,6.0,27.0,86.0,3.0,34.0,2.0,11.0,5.0,6.0,12.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25206,8290.0,831.0,153.0,676.0,38307.0,2926.0,4971.0,1231.0,1756.0,1208.0,55.0,438.0,128.0,94.0,238.0,61.0,13.0,13.0,23.0,345.0,367.0,505.0,992.0,348.0,1425.0,833.0,353.0,625.0,535.0,99.0,4.0,10.0,6.0,209.0,1.0,32.0,46.0,78.0,267.0,18.0,91.0,0.0,24.0,12.0,26.0,68.0,3.0,18.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0
25207,3812.0,717.0,99.0,1200.0,4364.0,21600.0,3479.0,694.0,3503.0,949.0,76.0,597.0,73.0,117.0,468.0,83.0,9.0,14.0,21.0,213.0,184.0,258.0,420.0,170.0,523.0,372.0,191.0,314.0,233.0,38.0,2.0,7.0,7.0,99.0,0.0,15.0,19.0,35.0,136.0,11.0,68.0,0.0,7.0,6.0,6.0,36.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
25208,2831.0,402.0,68.0,538.0,5981.0,2591.0,17406.0,1048.0,1433.0,1564.0,21.0,377.0,46.0,103.0,288.0,53.0,5.0,12.0,11.0,160.0,128.0,189.0,322.0,147.0,465.0,339.0,152.0,240.0,202.0,30.0,1.0,3.0,7.0,63.0,0.0,8.0,17.0,25.0,104.0,12.0,41.0,0.0,14.0,10.0,9.0,23.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
25209,1227.0,208.0,32.0,334.0,1172.0,402.0,858.0,33205.0,396.0,4254.0,11.0,896.0,25.0,958.0,708.0,53.0,4.0,10.0,11.0,114.0,65.0,91.0,153.0,74.0,177.0,102.0,84.0,106.0,106.0,11.0,0.0,0.0,4.0,74.0,1.0,8.0,7.0,9.0,23.0,10.0,18.0,1.0,10.0,5.0,0.0,18.0,2.0,20.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0
25210,1553.0,533.0,81.0,1428.0,1763.0,2493.0,1283.0,446.0,12256.0,773.0,15.0,717.0,81.0,137.0,1069.0,104.0,14.0,16.0,13.0,108.0,79.0,99.0,233.0,77.0,306.0,189.0,90.0,165.0,99.0,21.0,1.0,8.0,5.0,42.0,0.0,10.0,11.0,20.0,104.0,8.0,20.0,1.0,8.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
